Cuadricula;Peso;Fecha;f0;f1;f2;f3;f4;x0;x1;x2;x3;x4;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15;phi_re_4_0;phi_im_4_0;phi_re_4_1;phi_im_4_1;phi_re_4_2;phi_im_4_2;phi_re_4_3;phi_im_4_3;phi_re_4_4;phi_im_4_4;phi_re_4_5;phi_im_4_5;phi_re_4_6;phi_im_4_6;phi_re_4_7;phi_im_4_7;phi_re_4_8;phi_im_4_8;phi_re_4_9;phi_im_4_9;phi_re_4_10;phi_im_4_10;phi_re_4_11;phi_im_4_11;phi_re_4_12;phi_im_4_12;phi_re_4_13;phi_im_4_13;phi_re_4_14;phi_im_4_14;phi_re_4_15;phi_im_4_15
A3;100;31/12/2024  11:45;3,76666090;6,09653070;8,51695130;12,84149400;12,84149400;0,01302512;0,02535651;0,00549031;0,01128391;0,01128391;0,13928730;-0,25943315;0,07811933;-0,37706996;0,11689978;-0,02619834;0,19245056;-0,10825509;0,16948728;-0,78245317;0,30363121;-0,95278964;0,06358446;-0,28660612;0,16856714;-0,53179220;-0,05010138;0,09448345;-0,02230471;0,10735565;-0,10983658;0,02590112;-0,07146152;0,03986949;-0,02780072;0,23617739;-0,07393085;0,34176037;-0,06689552;0,30907991;-0,08969048;0,29193446;0,41964545;0,02055969;0,44635145;-0,16152347;0,04882957;0,32599426;0,16246755;0,22476174;0,43997334;-0,25627982;0,57638028;-0,23083567;0,48681189;-0,26664459;0,54961507;-0,21198998;0,65228339;-0,03273959;0,56578627;-0,33050416;0,14863484;0,65218799;0,43981755;0,53049433;0,81009902;-0,58629308;0,83990247;-0,41149678;0,85072201;-0,41515469;0,91535565;-0,29731235;-0,09474120;0,07605895;0,25532819;-0,09051884;0,14642880;-0,75763847;-0,21208253;-0,42398485;0,05940582;-0,03087986;0,47502435;-0,27987353;-0,69822400;0,71587935;-0,37145417;0,25563522;0,12374669;-0,05102458;0,04851551;-0,11926268;-0,00899235;0,10161699;0,05280726;0,08873784;-0,05947804;0,08797326;-0,11080081;0,10605639;-0,13058914;0,12721736;-0,08837312;0,06596981;-0,75157414;-0,00848499;-0,56949851;0,82199237;0,25212911;-0,04903096;0,19985162;-0,50181129;0,20186901;-0,28079230;0,32278472;-0,22489370;0,09481851;-0,14465519;0,20817934;-0,15587064;0,28068338;0,00981701;0,17447972;-0,23786660;-0,28544456;0,06022556;-0,08304917;0,19753165;-0,03443733;0,15826653;-0,10867700;0,17414567;-0,10040909;0,16011513;-0,13933966;0,12698823;-0,75157414;-0,00848499;-0,56949851;0,82199237;0,25212911;-0,04903096;0,19985162;-0,50181129;0,20186901;-0,28079230;0,32278472;-0,22489370;0,09481851;-0,14465519;0,20817934;-0,15587064;0,28068338;0,00981701;0,17447972;-0,23786660;-0,28544456;0,06022556;-0,08304917;0,19753165;-0,03443733;0,15826653;-0,10867700;0,17414567;-0,10040909;0,16011513;-0,13933966;0,12698823
A3;100;31/12/2024  12:00;3,76740757;6,95790111;6,95790111;12,85376679;14,41173182;0,01294489;0,07009856;0,07009856;0,01233735;0,00171800;0,15872175;-0,24782055;0,07241028;-0,38074719;0,11603575;-0,02812950;0,20410888;-0,08200525;0,15651721;-0,78534311;0,28653290;-0,95807040;0,05843626;-0,28720200;0,20986986;-0,51584318;-0,05261297;0,09227746;-0,02006028;0,10833555;-0,10888370;0,02771365;-0,07404266;0,03194848;-0,04189238;0,23379466;-0,06673726;0,34227003;-0,06103488;0,30897637;-0,09241207;0,29001634;-0,29674983;0,06349219;-0,25893977;0,12106316;-0,23529461;-0,39589701;-0,25415810;-0,21101412;-0,36893581;0,33965939;-0,52448531;0,24454156;-0,36412732;0,55005398;-0,55569029;0,32378533;-0,56935911;0,09507104;-0,41213669;0,38946849;-0,19060065;-0,48238921;-0,32655329;-0,44004139;-0,71360319;0,70055013;-0,69930272;0,63962255;-0,70271396;0,65382441;-0,84314681;0,48874481;-0,29674983;0,06349219;-0,25893977;0,12106316;-0,23529461;-0,39589701;-0,25415810;-0,21101412;-0,36893581;0,33965939;-0,52448531;0,24454156;-0,36412732;0,55005398;-0,55569029;0,32378533;-0,56935911;0,09507104;-0,41213669;0,38946849;-0,19060065;-0,48238921;-0,32655329;-0,44004139;-0,71360319;0,70055013;-0,69930272;0,63962255;-0,70271396;0,65382441;-0,84314681;0,48874481;-0,15410331;0,73390699;0,88744282;0,46091782;-0,07826506;-0,24387378;-0,39279549;-0,35803331;-0,30308821;-0,16475285;-0,26104155;-0,29180973;-0,15571137;-0,07377422;-0,11205590;-0,23352115;0,02016063;-0,27643999;-0,25678248;-0,14375106;0,09359529;0,27507445;0,15623467;0,14093321;0,15333446;0,05201927;0,18894606;0,08370768;0,17399454;0,07751665;0,12942353;0,13948148;0,15841083;0,25556061;0,55423907;0,08867478;-0,21272853;0,45585091;-0,12410981;0,16801652;-0,02901133;0,05982963;0,23116472;0,49132772;-0,84221273;-0,53914537;-0,17891144;-0,42733327;-0,12576425;0,19928305;0,14890944;0,19181776;0,11870012;-0,13652717;-0,02585004;-0,18917043;0,23902262;0,13744496;0,20285144;0,12736097;0,16734001;0,10724188;0,14033785;0,23507182
A3;100;31/12/2024  12:15;3,77085641;6,26694194;9,11460144;12,82768357;12,84182166;0,01231945;0,03652540;0,00664345;0,01189363;0,01107881;0,22907723;-0,17862808;0,06764806;-0,37947965;0,11529719;-0,02888236;0,20619641;-0,07481363;0,14523617;-0,78795909;0,27312270;-0,96197920;0,05549232;-0,28920688;0,20226659;-0,51990430;-0,08117985;0,06763828;-0,01901205;0,10764422;-0,10872853;0,02850790;-0,07574780;0,02732638;-0,04249594;0,23348046;-0,06302798;0,34367234;-0,05728423;0,31099840;-0,11033269;0,28474468;0,12824509;-0,31844703;-0,28535401;-0,43604730;0,31859178;-0,48933060;0,20164557;-0,35758383;-0,29781612;-0,37061233;-0,17346967;-0,69045604;-0,58027714;0,04738127;-0,38764364;-0,36131951;0,19783433;-0,55973411;-0,45980266;-0,44955561;0,50961742;-0,28152018;0,46609186;-0,37178068;-0,73675998;-0,67615437;-0,71135094;-0,61091652;-0,72404868;-0,61029234;-0,47825008;-0,82260991;0,01279272;-0,16773464;0,10745259;0,21608058;0,68290690;-0,20143375;0,39121988;-0,24193173;-0,31709568;-0,10566893;-0,13233884;0,02823590;-0,84228531;-0,53903197;-0,37778244;-0,58069461;0,04395145;-0,08824835;-0,17895379;-0,06094568;0,13166870;0,04412551;0,14286490;0,00688913;-0,59693238;-0,30631459;-0,57959904;-0,30888285;-0,60264041;-0,33197727;-0,39769816;-0,50225852;0,11652238;-0,73160151;-0,75392298;0,65696281;0,25594217;0,01364142;0,51127662;-0,15880912;0,26552006;-0,22241325;0,36873518;-0,13738372;0,12728819;-0,11726212;0,25870786;-0,01788827;-0,02998173;0,27799977;0,22676952;-0,18680333;-0,29110245;-0,01108090;-0,20373875;0,05872454;-0,11457192;0,11710109;-0,14928631;0,14527491;-0,13804116;0,13366404;-0,19040029;0,02650937;-0,89934549;0,43723871;-0,18182431;0,14625195;0,05888148;-0,00093237;0,11811728;-0,04080671;0,05793092;-0,05321402;0,08133246;-0,03436486;0,03067966;-0,02733535;0,06323328;-0,00475240;0,24756877;-0,14188356;0,05302762;-0,03958139;-0,06653485;0,00094543;-0,04586201;0,01430202;-0,02797437;0,03061503;-0,03376575;0,03817997;-0,03234101;0,03620853;-0,04844403;0,00849302
A3;100;31/12/2024  12:30;3,76980350;6,12057888;8,61117609;12,83630401;12,83630401;0,01186537;0,02391287;0,01815232;0,01388154;0,01388154;0,26497212;-0,12467935;0,06625345;-0,37754297;0,11536994;-0,03023154;0,20559782;-0,07661667;0,14206920;-0,78765964;0,27029903;-0,96277642;0,05280966;-0,28808455;0,19949895;-0,51928550;-0,09280912;0,05047875;-0,01873567;0,10732313;-0,10908616;0,02949856;-0,07627039;0,02866994;-0,04209323;0,23457658;-0,06147283;0,34410401;-0,05630546;0,31108148;-0,10880628;0,28528486;0,28916736;-0,29901701;-0,48700973;-0,26540693;0,29554133;-0,19930416;0,26025231;-0,19574433;-0,37252984;-0,30207127;-0,38127381;-0,42648715;-0,43918786;-0,30785931;-0,32900879;-0,44987417;0,28397596;-0,55889138;-0,49211444;-0,38012790;0,48775889;-0,41741743;0,43586935;-0,49849202;-0,81191994;-0,58376880;-0,77266609;-0,55430515;-0,78686513;-0,55922413;-0,57541710;-0,78705381;-0,30411136;0,17579799;0,13862756;-0,62121235;-0,75504461;-0,20735103;-0,55218531;0,06127743;-0,02310023;0,06176637;-0,26880911;-0,32971850;0,58258530;0,81276957;0,03538472;0,50544586;0,15660893;-0,09997416;-0,15269800;0,06939175;0,14112539;-0,03072663;0,12450093;-0,04587881;0,07586590;0,06600111;0,10358333;0,08755260;0,11994354;0,11636791;0,06451040;0,08214231;0,53244594;-0,49947403;-0,64516397;0,76404414;0,25504983;-0,02491787;0,47959247;-0,23278188;0,22788654;-0,26080135;0,34336675;-0,19367167;0,10742798;-0,13484099;0,25256380;-0,05826899;-0,15220570;0,22319546;0,19653154;-0,22075402;-0,28848457;0,03285765;-0,19208365;0,08921986;-0,09380166;0,13003211;-0,12410686;0,16345239;-0,11447263;0,15012192;-0,18060340;0,05425277;0,53244594;-0,49947403;-0,64516397;0,76404414;0,25504983;-0,02491787;0,47959247;-0,23278188;0,22788654;-0,26080135;0,34336675;-0,19367167;0,10742798;-0,13484099;0,25256380;-0,05826899;-0,15220570;0,22319546;0,19653154;-0,22075402;-0,28848457;0,03285765;-0,19208365;0,08921986;-0,09380166;0,13003211;-0,12410686;0,16345239;-0,11447263;0,15012192;-0,18060340;0,05425277
A3;100;31/12/2024  12:45;3,77312374;6,12563953;8,52446950;12,81613025;14,40395138;0,01183827;0,02103871;0,00513486;0,01234815;0,00466421;0,27405304;-0,09961232;0,06766762;-0,37885464;0,11495364;-0,02957337;0,20606433;-0,07540373;0,14351821;-0,78748083;0,27205449;-0,96228185;0,05348868;-0,28828172;0,20119510;-0,51921560;-0,09949900;0,03623495;-0,01860997;0,10770826;-0,10856467;0,02793209;-0,07574866;0,02759605;-0,04159658;0,23421511;-0,06216648;0,34280119;-0,05619414;0,31060653;-0,10938260;0,28449836;-0,19971358;-0,29403825;-0,35205950;0,25493372;-0,14268612;-0,30698224;-0,15726836;-0,23290607;-0,35329392;0,31620930;-0,48708272;0,31835561;-0,37930423;0,37362946;-0,49454434;0,24564870;-0,39072732;-0,52976049;-0,47317536;0,46673716;-0,30846868;-0,59076789;-0,40415117;-0,55008606;-0,73665414;0,67626967;-0,69604844;0,64576308;-0,70616363;0,64670701;-0,87899531;0,40335082;0,02201809;0,09870786;-0,22838336;0,20243084;-0,06834457;0,73391405;0,06062128;0,40044383;-0,04657961;-0,01060348;-0,41136496;0,27384249;0,63022432;-0,77641311;0,42311188;-0,21918268;-0,03074303;-0,13846313;-0,04013100;0,08836617;-0,00741141;-0,08233407;-0,02324002;-0,08847918;0,07186075;-0,07130237;0,10410158;-0,10094132;0,12689574;-0,12671048;0,09183814;-0,03990428;-0,62219183;0,37417624;0,58152141;-0,81353110;-0,24831666;0,04725953;-0,45479825;0,27385303;-0,20547486;0,27873885;-0,32346584;0,21998140;-0,09870398;0,14574219;-0,24800200;0,07909129;0,23428354;-0,13333286;-0,17647539;0,23275520;0,28188280;-0,05778325;0,18197159;-0,10467338;0,08511322;-0,14334152;0,11178361;-0,17823672;0,10334929;-0,16431666;0,17983576;-0,07176290;-0,10439026;-0,46376820;0,71871986;0,50564632;-0,14952917;0,33160587;-0,05852163;-0,05594722;-0,10668887;-0,00247759;0,12896007;0,40015390;-0,77708637;-0,62939397;-0,11507463;-0,48877403;0,01898997;-0,11977723;0,05751567;0,07338085;0,04167525;-0,05063053;0,00624639;-0,12516820;0,22413864;0,17996275;0,20827480;0,15309976;0,16925491;0,12708156;0,04383053;0,27442568
A3;100;31/12/2024  13:00;3,77051980;6,14978116;8,52304139;12,82175677;14,43115137;0,01269513;0,02053027;0,00432929;0,01323288;0,00187840;-0,27437130;0,09914070;-0,06759369;0,37853545;-0,11526241;0,02949265;-0,20608691;0,07508139;-0,14675867;0,78816756;-0,27500019;0,96144417;-0,05410683;0,28804897;-0,20273348;0,51848702;0,09901560;-0,03589503;0,01900349;-0,10919324;0,10947924;-0,02802868;0,07599844;-0,02800623;0,04268683;-0,23465837;0,06343934;-0,34359501;0,05745534;-0,31115366;0,11042899;-0,28509220;0,18290028;0,31538764;0,35833790;-0,24022614;0,09921756;0,31545742;0,13246289;0,25291733;0,39317858;-0,29525945;0,51004283;-0,28948378;0,44066905;-0,31698521;0,53700811;-0,18547927;0,32509947;0,56789543;0,52029667;-0,41258147;0,23516388;0,62068864;0,33963960;0,59338523;0,80051607;-0,59931129;0,75740422;-0,56556274;0,77038872;-0,56938996;0,91932901;-0,30733456;0,03538302;0,14542858;-0,10202192;0,18609082;0,08125060;0,79183436;0,13889314;0,44754643;-0,09703334;0,08040329;-0,43420726;0,44879707;0,44621739;-0,89492460;0,31955555;-0,27947446;-0,05640556;-0,15705451;-0,05226289;0,12035990;-0,01648342;-0,10199636;-0,04268796;-0,10182564;0,07171250;-0,10384355;0,10527254;-0,15237886;0,11914513;-0,17985234;0,11630979;-0,07572044;0,62173221;-0,37046355;-0,58242083;0,81288743;0,24806211;-0,04436881;0,45485301;-0,27089127;0,20680541;-0,27851272;0,32591013;-0,21885841;0,09749438;-0,14557197;0,24764831;-0,07899987;-0,23551229;0,13097320;0,17878725;-0,23133860;-0,28233407;0,05523051;-0,18313461;0,10254854;-0,08224342;0,14410511;-0,10929096;0,17916816;-0,10035261;0,16575533;-0,17846021;0,07440944;-0,20027074;-0,29747405;0,70589028;0,21981633;-0,06323474;0,40662504;-0,05494127;0,04519567;-0,05893123;0,04917600;0,27418377;0,40078736;-0,91618550;-0,40075445;-0,23380601;-0,41612240;-0,01355826;-0,16310109;0,11296330;0,08826565;0,04097245;-0,09905009;-0,02616319;-0,15220507;0,25118915;0,10313150;0,22457583;0,08284139;0,18516015;0,06608726;0,11299308;0,24013355
A3;100;31/12/2024  13:15;3,76709862;6,11580125;8,53060754;12,83112376;14,41228238;0,01140768;0,01789334;0,00428733;0,01166332;0,00303207;-0,27456047;0,10029830;-0,06744912;0,37960935;-0,11611599;0,02928439;-0,20586368;0,07543771;-0,14306138;0,78815301;-0,27153906;0,96242742;-0,05306351;0,28851609;-0,20035871;0,51934537;0,09905894;-0,03645099;0,01937369;-0,10855323;0,10927438;-0,02825145;0,07625962;-0,02779400;0,04183591;-0,23445740;0,06171911;-0,34328780;0,05633512;-0,31026828;0,10942764;-0,28487162;-0,21923155;-0,28954577;-0,32115232;0,27270279;-0,14335972;-0,29187635;-0,16495698;-0,22441130;-0,36302284;0,28845053;-0,48891179;0,28326133;-0,37861499;0,36256078;-0,49270281;0,22863014;-0,40132055;-0,51755289;-0,46575159;0,47938819;-0,32132760;-0,57781767;-0,42008755;-0,53648240;-0,70792105;0,70629157;-0,66512194;0,67692985;-0,67641427;0,67642397;-0,86194052;0,44663833;0,00228427;0,12261648;-0,18118873;0,18854628;-0,14636657;0,75348739;0,00700652;0,43515375;-0,08929089;-0,00511996;-0,50077953;0,24236319;0,68633237;-0,72728803;0,41444274;-0,20055099;-0,01130776;-0,15808412;-0,07061609;0,09179376;0,01062357;-0,09121247;-0,01058570;-0,09917966;0,08541683;-0,05957691;0,12700105;-0,08733926;0,14512359;-0,11043979;0,10413686;-0,01878520;-0,62076647;0,38214689;0,56991827;-0,82170138;-0,24973336;0,05008229;-0,45402597;0,27968758;-0,20173172;0,28054353;-0,32167256;0,22398019;-0,09579643;0,14535219;-0,24606391;0,08135237;0,23423415;-0,13598840;-0,17373541;0,23562558;0,28311731;-0,06095669;0,18162794;-0,10697426;0,08248597;-0,14295481;0,10924989;-0,17863336;0,10047326;-0,16471707;0,17835029;-0,07380372;-0,18771819;-0,30472572;0,72128421;0,22156505;-0,02825657;0,41720747;-0,03765712;0,03702353;-0,07981966;0,03061496;0,27714140;0,35779554;-0,93444365;-0,35611103;-0,25639630;-0,41882472;-0,03319961;-0,15177999;0,11552784;0,05980352;0,02077302;-0,09411256;-0,03931461;-0,14567825;0,26213959;0,09386320;0,23442123;0,07612843;0,19821142;0,06332678;0,13235907;0,23868788
A3;100;31/12/2024  13:30;3,77190345;6,13304661;8,52060635;12,83173795;14,41880386;0,01203929;0,01942808;0,00571827;0,01263711;0,00275987;0,27422196;-0,09997417;0,06634047;-0,37889583;0,11543316;-0,02996829;0,20656076;-0,07480543;0,14405886;-0,78738389;0,27220447;-0,96223943;0,05374778;-0,28914296;0,20068191;-0,51909645;-0,09962636;0,03614530;-0,01872470;0,10827017;-0,10872547;0,02880723;-0,07604147;0,02789158;-0,04236133;0,23443926;-0,06248490;0,34430997;-0,05659251;0,31050253;-0,10999556;0,28486823;-0,20890588;0,29853698;0,37096150;0,21380273;-0,22538084;0,23624649;-0,15965059;0,23298535;0,43122744;0,22982437;0,47522462;0,35024539;0,47298016;0,24551032;0,39929078;0,39233067;-0,36238828;0,54553370;0,59667860;0,27900640;-0,44693558;0,48764973;-0,37186438;0,56713395;0,89451068;0,44704657;0,84384346;0,41902930;0,85118687;0,42742396;0,68932157;0,67311242;-0,04836234;0,10250100;-0,28217343;0,03959763;-0,50531485;0,55984958;-0,20421298;0,36847994;-0,06491610;-0,03383384;-0,54552772;-0,02516121;0,96351235;-0,26766389;0,45739381;0,06171831;0,06902023;-0,13580318;-0,09409257;0,04721270;0,05002924;-0,07432925;0,04165695;-0,08876746;0,09858629;-0,00981860;0,14703883;-0,01578768;0,17519104;-0,02332149;0,09502141;0,02981058;0,61860714;-0,38131481;-0,56912071;0,82225398;0,24916058;-0,04886296;0,45270211;-0,27909142;0,20255661;-0,28045924;0,32323836;-0,22294475;0,09427653;-0,14527085;0,24534887;-0,08150158;-0,23432145;0,13459239;0,17485015;-0,23477199;-0,28234696;0,05955555;-0,18196803;0,10522705;-0,08009993;0,14534681;-0,10689830;0,18072532;-0,09816355;0,16675335;-0,17769540;0,07662178;-0,19732512;-0,28065183;0,71136408;0,17542313;-0,00537473;0,42118559;-0,02698033;0,04901183;-0,06829550;0,04251399;0,30468030;0,35537338;-0,95009533;-0,31195971;-0,27421253;-0,39364431;-0,03734785;-0,15254751;0,11652604;0,05948932;0,02267252;-0,09308465;-0,04462055;-0,13715421;0,25953816;0,08726587;0,23015354;0,07091566;0,18949090;0,05911417;0,13501049;0,23453049
A3;100;31/12/2024  13:45;3,77059263;6,13308612;9,94538325;12,82506468;14,40671160;0,01151779;0,01910209;0,00522307;0,01378381;0,00075952;0,27522117;-0,10057045;0,06776157;-0,37877109;0,11729299;-0,02192973;0,20559617;-0,07567962;0,14299378;-0,78734972;0,27240159;-0,96218365;0,05300098;-0,28773365;0,20080215;-0,51856961;-0,09978432;0,03561185;-0,01937923;0,10807434;-0,10903854;0,02884751;-0,07656263;0,02867920;-0,04197472;0,23354595;-0,06212640;0,34317415;-0,05694085;0,31066056;-0,10990493;0,28436321;0,19551472;0,30604266;0,32432044;-0,36573569;0,10360244;0,30277657;0,15540845;0,23995758;0,35833111;-0,28930667;0,47786702;-0,29453704;0,40075117;-0,34411366;0,49919111;-0,22416335;0,40439437;0,51348291;0,45866558;-0,44273693;0,31828453;0,57388750;0,41937247;0,53156126;0,70668046;-0,70753284;0,67076978;-0,67178830;0,68061119;-0,67507633;0,86600106;-0,44554524;-0,16533291;0,14902108;-0,02637879;0,36418895;-0,36433448;0,46835817;-0,15509310;0,37630439;-0,23717240;0,36478084;-0,68239919;0,73097972;0,21117559;-0,35773586;-0,09806654;0,11571513;-0,04689535;-0,47727994;-0,08338906;0,38970303;0,04398119;-0,44234242;-0,07235839;-0,41785392;-0,14068236;0,80544377;-0,11316836;0,73521488;-0,09639087;0,71753594;-0,44351677;0,59083791;0,61888016;-0,38546665;-0,56357699;0,82606354;0,25016386;0,00120048;0,45245138;-0,28135370;0,19980105;-0,28088781;0,32041945;-0,22481138;0,09258506;-0,14587478;0,24470146;-0,08349423;-0,23361324;0,13667759;0,17249172;-0,23684085;-0,28216440;0,06211712;-0,18086041;0,10707438;-0,08101381;0,14356979;-0,10718908;0,17892196;-0,09917187;0,16499256;-0,17792829;0,07541762;0,15941801;0,20025248;-0,36588927;-0,29652053;0,37566944;-0,32790513;0,11029053;-0,13238551;-0,01186587;-0,01765785;-0,18195150;-0,52113468;0,67507681;0,73774745;0,03658932;0,45366259;-0,06316193;0,22949411;-0,15146297;-0,20959018;-0,10849216;0,14062917;-0,03170853;0,20343700;-0,17275825;-0,23836288;-0,14602950;-0,20414121;-0,12068474;-0,17666147;0,01271322;-0,28924495
A3;100;31/12/2024  14:00;3,77048657;6,10763047;8,52411721;12,80570564;14,40420140;0,01276256;0,01833494;0,00567994;0,01169053;0,00399523;0,27449485;-0,09877437;0,06804839;-0,37977853;0,11485357;-0,02942434;0,20545746;-0,07463446;0,14695109;-0,78731450;0,27728025;-0,96078908;0,05437801;-0,28867655;0,20339183;-0,51853271;-0,09897136;0,03591425;-0,01903887;0,10836836;-0,10814749;0,02775222;-0,07622229;0,02760988;-0,04309071;0,23362177;-0,06308989;0,34224965;-0,05804821;0,31026906;-0,11027054;0,28371336;0,21138935;0,28767431;0,33246250;-0,26742226;0,14454258;0,29677406;0,16318444;0,23057769;0,39433681;-0,32661916;0,53791327;-0,32307561;0,39340790;-0,37604962;0,52526568;-0,24629901;0,39846767;0,53048732;0,47247363;-0,47815544;0,31708641;0,59161417;0,41477286;0,55209924;0,71805965;-0,69598157;0,66653207;-0,65543686;0,68139185;-0,66399020;0,86368555;-0,42870391;0,01027228;0,10036878;-0,26605290;0,14607820;-0,22568621;0,69758142;-0,02600671;0,40396453;-0,05002132;-0,00124931;-0,47863631;0,19741777;0,78794015;-0,61575184;0,46000112;-0,10908471;-0,00468389;-0,14845636;-0,05708362;0,08280655;0,00198831;-0,08356157;-0,00624694;-0,09244090;0,09169801;-0,05481148;0,13050979;-0,07618557;0,15466518;-0,09475000;0,10228393;-0,01300958;0,62381600;-0,37385646;-0,58499899;0,81103402;0,24867928;-0,04717397;0,45614663;-0,27366180;0,20705353;-0,27756931;0,32539522;-0,21902142;0,09919919;-0,14470243;0,24875877;-0,07759392;-0,23489781;0,13289269;0,17674503;-0,23157622;-0,28282376;0,05775283;-0,18201933;0,10460203;-0,08613723;0,14318409;-0,11394540;0,17834279;-0,10468641;0,16453901;-0,18137945;0,07147584;-0,12687144;-0,45109457;0,76432345;0,41698496;-0,08210069;0,35912485;-0,03735577;-0,05097279;-0,09189432;0,00527305;0,21315549;0,36969007;-0,86068946;-0,50913029;-0,17623774;-0,47030800;-0,01606560;-0,11926395;0,07810640;0,05728009;0,01600628;-0,05662975;-0,02291235;-0,12503682;0,24370310;0,14184948;0,22281022;0,12377914;0,18705611;0,10260454;0,08335394;0,26693735
A3;100;31/12/2024  14:15;3,76598696;6,11280029;8,53026550;12,81481583;14,41439809;0,01343922;0,01868869;0,00503063;0,01345156;0,00236727;0,27387510;-0,10000710;0,06771905;-0,38065643;0,11570677;-0,02803356;0,20667071;-0,07505092;0,14713723;-0,78708663;0,27670314;-0,96095545;0,05450588;-0,28825912;0,20238234;-0,51763168;-0,09897579;0,03664795;-0,01882857;0,10866462;-0,10965419;0,02815734;-0,07659584;0,02837669;-0,04329970;0,23424289;-0,06376881;0,34310391;-0,05734721;0,31053988;-0,11066983;0,28425131;-0,20530532;-0,30625017;-0,33143116;0,27022385;-0,12820020;-0,30243522;-0,15488287;-0,23668952;-0,42772406;0,33980138;-0,57891995;0,33547755;-0,42237007;0,36477476;-0,55473528;0,23661913;-0,37988514;-0,54495738;-0,49655236;0,46197760;-0,28808913;-0,61311007;-0,40288753;-0,56905602;-0,73968905;0,67294882;-0,69195185;0,62654501;-0,70214314;0,63825661;-0,87884418;0,40139901;0,08126744;-0,07086517;0,27707002;0,07591823;0,69155870;-0,28540816;0,32914550;-0,25954078;0,04792160;0,04241193;0,49291980;0,22790233;-0,98929346;-0,14593990;-0,39161252;-0,24513230;-0,11331826;0,10390033;0,10521988;-0,00709387;-0,07728370;0,04637746;-0,07042135;0,07210857;-0,10053312;-0,03117861;-0,14891272;-0,04159079;-0,18017744;-0,04452765;-0,08301933;-0,07064687;0,61939410;-0,37424297;-0,57902441;0,81531020;0,24775335;-0,02985400;0,45276523;-0,27365420;0,20543646;-0,27993886;0,32492451;-0,22083638;0,09745909;-0,14641874;0,24776415;-0,07976503;-0,23405087;0,13268996;0,17746148;-0,23233908;-0,28222302;0,04778891;-0,18205976;0,10443054;-0,08145126;0,14445594;-0,10905585;0,17983014;-0,10055909;0,16582832;-0,17827478;0,07521282;-0,18652024;-0,35754109;0,73015171;0,30111670;-0,11873137;0,38135844;-0,06402810;0,01120893;-0,08051566;0,03301628;0,23330930;0,39692070;-0,88549638;-0,46464628;-0,20597485;-0,44919504;-0,00469679;-0,14957934;0,09600161;0,07938742;0,04181822;-0,07368991;-0,01955734;-0,14706639;0,24626957;0,12467892;0,21931536;0,10431974;0,18393257;0,08588472;0,09956275;0,25417702
