Cuadricula;Peso;Fecha;f0;f1;f2;f3;x0;x1;x2;x3;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15
B2;100;22/12/2024  3:00;3,72430084;6,12177151;8,41776544;12,19986202;0,01357932;0,00602340;0,00199972;0,00293388;0,28060258;-0,04658538;0,34930940;-0,13023416;-0,00014007;-0,11789047;0,01856815;-0,21468460;0,71149533;-0,33802457;0,05105658;-0,99869576;0,00167667;-0,29370002;0,00034735;-0,55901080;-0,10049411;0,01756970;-0,09397845;0,04698675;0,00161310;0,11004391;0,00052580;0,07967202;-0,20810243;0,09917924;-0,00408082;0,34531894;-0,00095757;0,31250423;0,00034119;0,30193615;-0,00959837;-0,34908382;-0,12702115;-0,33188863;-0,25267885;0,24550335;-0,24818471;0,17025476;-0,22414360;-0,41098372;-0,43545551;0,34856760;-0,36823088;0,38118883;-0,38828103;0,39288451;-0,03387747;-0,65894413;-0,33542164;-0,58184187;-0,45940850;0,48278485;-0,46569817;0,49892734;-0,49696919;-0,86776818;-0,68899934;0,68549820;-0,68659122;0,70422158;-0,69353515;0,71624084;-0,07297133;-0,00233054;0,24099861;-0,00389665;0,71864433;0,31416950;0,35783047;0,27977855;0,03746010;-0,01069474;-0,45250976;-0,28732777;0,92557234;0,37857080;0,42948457;0,15914046;0,14744531;0,07362612;0,14721997;-0,03326028;-0,07707577;-0,01273030;-0,09279764;-0,01580292;-0,05509238;0,02362180;0,08044079;0,03306944;0,11068835;0,04475781;0,04072760;0,01540334;0,47219604;0,15206818;0,58405483;-0,24852601;-0,03331975;0,43291215;-0,19167805;0,51285428;-0,64569910;0,40195928;0,57781471;-0,81616797;0,14042035;-0,17268634;0,24151118;-0,45553686;-0,50483949;-0,08244314;-0,37316359;0,35207855;0,05336789;-0,45564820;0,05312382;-0,39741784;-0,81450594;0,37613974;0,47286694;-0,66205993;0,45920487;-0,68116397;0,47290119;-0,72196548
B2;100;22/12/2024  3:15;3,71602181;6,11721239;8,40935131;12,17487027;0,01236992;0,00547573;0,00248627;0,00518525;0,27839167;-0,05807425;0,34389911;-0,14439390;-0,00461189;-0,11896889;0,01035747;-0,21607408;0,69623863;-0,36842262;0,05712940;-0,99836678;-0,01017245;-0,29272502;-0,02132709;-0,55764275;-0,10083170;0,02099308;-0,09245375;0,04977632;0,00533400;0,11088185;0,00383047;0,08025098;-0,20459627;0,10779124;-0,01969901;0,34459765;0,01162676;0,31227237;0,01188822;0,30124511;-0,02345371;-0,36175397;-0,13757914;-0,33545625;-0,23635926;0,24909935;-0,24077965;0,17835917;-0,22810172;-0,43227746;-0,50513812;0,33981821;-0,36565058;0,38229117;-0,40372951;0,40382699;-0,05089069;-0,65756435;-0,35116876;-0,57275179;-0,45075450;0,49587972;-0,45736954;0,51107809;-0,52195872;-0,85297075;-0,75057163;0,60246920;-0,66098492;0,72093590;-0,67062871;0,73373644;0,07100893;-0,01966459;-0,24359807;0,00944643;-0,71427437;-0,29542622;-0,35859335;-0,27282224;-0,02132001;0,01729699;0,42464669;0,32351305;-0,93355490;-0,35843443;-0,43305763;-0,15002103;-0,14395561;-0,05400346;-0,12662420;0,03890824;0,07158893;0,01028257;0,08181325;0,00413909;0,08287943;-0,04119138;-0,09652936;-0,05753087;-0,13555612;-0,05080329;-0,07556881;-0,02285329;0,36914596;0,19309953;0,51368092;-0,12178297;-0,06675911;0,39044056;-0,22177918;0,41017193;-0,62383316;0,35027540;0,72397766;-0,68982342;0,13601136;-0,13161259;0,25617391;-0,40872625;-0,44157468;-0,09186015;-0,35270176;0,28909618;0,08191377;-0,39705056;0,06324937;-0,34965116;-0,78248336;0,39051571;0,60088898;-0,52483182;0,42472556;-0,68388336;0,43742472;-0,72608744
B2;100;22/12/2024  3:30;3,71295041;6,12606482;8,50074914;12,19105092;0,01135044;0,00681406;0,00383671;0,00786484;0,27916547;-0,06037351;0,34430754;-0,14721042;-0,00531377;-0,11837622;0,00907754;-0,21696382;0,69520130;-0,37321486;0,05130763;-0,99868290;-0,01246666;-0,29254515;-0,02507215;-0,55743838;-0,10018618;0,02168454;-0,09306452;0,05046751;0,00549464;0,11047750;0,00415083;0,08056533;-0,20451951;0,10965912;-0,01728548;0,34550460;0,01266714;0,31261934;0,01322043;0,30229281;-0,03139208;-0,34840471;-0,14135594;-0,32669394;-0,19576730;0,24734634;-0,20836087;0,17668861;-0,20192016;-0,37378272;-0,47056332;0,30174649;-0,32148439;0,38882528;-0,36065099;0,39049143;-0,04439714;-0,64584505;-0,32734384;-0,56304003;-0,44392191;0,48607474;-0,45868574;0,49380591;-0,49650274;-0,84864636;-0,76761030;0,59654011;-0,67435461;0,71662999;-0,68228536;0,73108596;-0,06010196;0,01800194;0,20096471;-0,04939696;0,66455560;0,16776267;0,34267372;0,18432485;0,00488031;-0,02271159;-0,40223205;-0,22560895;0,97131281;0,23780542;0,48093012;0,10059158;0,14426346;0,04262711;0,13100777;-0,03824378;-0,06554787;-0,00691362;-0,07612880;-0,00620626;-0,19578045;0,01287079;0,19579500;0,12910103;0,25526079;0,08836792;0,18912608;0,07288791;0,40483549;0,06256702;0,42734162;-0,28996240;-0,00554848;0,47106782;-0,14214633;0,53688375;-0,50277324;0,46521694;0,54776862;-0,83662987;0,05989042;-0,14871890;0,12807797;-0,45023645;-0,44477966;0,00304751;-0,30278868;0,35896501;-0,00661667;-0,42338069;-0,00273358;-0,35563361;-0,67771125;0,45208708;0,52155273;-0,55955174;0,33086411;-0,69846369;0,34210033;-0,74049542
B2;100;22/12/2024  3:45;3,72077998;6,12475930;8,40506678;12,21242797;0,01451719;0,00770807;0,00585238;0,00496286;0,27834412;-0,05531868;0,34449323;-0,14111481;-0,00372016;-0,11850867;0,01173552;-0,21533321;0,69801698;-0,35967257;0,06509951;-0,99787878;-0,00787976;-0,29283854;-0,01706553;-0,55800604;-0,10004745;0,02138347;-0,09309314;0,04908844;0,00523156;0,10998374;0,00357617;0,07938875;-0,20464402;0,10574975;-0,02179488;0,34424545;0,00867608;0,31224624;0,00968533;0,30128386;0,01415074;0,35849165;0,12678511;0,34428366;0,24900695;-0,24753214;0,24811776;-0,17329026;0,25437000;0,37976089;0,43600525;-0,35774462;0,35218092;-0,39463333;0,36674167;-0,41659549;0,05256964;0,65122909;0,34260053;0,56876706;0,44900410;-0,49846876;0,45989701;-0,51994588;0,50400835;0,86369878;0,77657339;-0,59104694;0,68351542;-0,70749694;0,68863575;-0,72118955;-0,05564027;0,06553282;-0,05509508;-0,23519301;0,35693989;-0,72548968;0,32847917;-0,35789500;0,01626312;-0,07208094;-0,41288062;0,44190545;0,40684964;-0,91349514;0,15766148;-0,40839735;0,08097118;-0,14044870;-0,00641870;-0,15832110;-0,03173232;0,07600207;-0,02735475;0,09041109;0,00327794;0,04993199;0,08435293;-0,05859613;0,08244187;-0,11021653;0,05150730;-0,04299516;-0,33915451;-0,30359148;-0,51632049;-0,03335130;0,10018250;-0,39335222;0,28940200;-0,36935409;0,61938834;-0,33945562;-0,70217468;0,71200472;-0,11719647;0,12050005;-0,23126296;0,40304360;0,43273927;0,10648498;0,38646884;-0,27850759;-0,09274169;0,39798684;-0,08134430;0,34694299;0,73361444;-0,49979774;-0,53169929;0,61606108;-0,32702216;0,74967806;-0,33734711;0,79444312
B2;100;22/12/2024  4:00;3,72888515;6,12568089;8,39261033;12,17446913;0,01310941;0,00672479;0,00372586;0,00460710;0,27810940;-0,05813667;0,34256745;-0,14324723;-0,00449292;-0,11807940;0,01006941;-0,21579241;0,69746689;-0,36803058;0,05333542;-0,99857665;-0,01150218;-0,29279834;-0,02338397;-0,55726218;-0,09943108;0,02139239;-0,09237276;0,04993453;0,00536777;0,11004373;-0,00314861;0,07887568;-0,20380723;0,10814369;-0,01840332;0,34455394;0,01275268;0,31121414;0,01251396;0,30150050;-0,02879590;-0,34678940;-0,14310607;-0,33018265;-0,23779024;0,25660900;-0,23769370;0,18653940;-0,24639860;-0,38325109;-0,43248221;0,34910315;-0,34302332;0,39700320;-0,35925572;0,41056056;-0,06629614;-0,65272614;-0,35176021;-0,55476547;-0,43211745;0,49456507;-0,50800154;0,44021758;-0,52462324;-0,84710972;-0,75617560;0,61895345;-0,65694871;0,73214974;-0,66336788;0,74829343;-0,11594620;-0,02588008;0,15953530;-0,02421659;0,76693835;0,24749114;0,41835351;0,23378338;0,09504190;-0,01522163;-0,50499331;-0,33178923;0,94892523;0,31550106;0,41892672;0,12752085;0,17091188;0,06458268;0,16150089;-0,05274325;-0,08398019;-0,00009635;-0,09399955;-0,02656921;-0,07062299;0,03050948;0,08956976;0,06022259;0,12649644;0,04924065;0,06473842;0,02687103;-0,40039994;-0,07300470;-0,40718896;0,26692347;0,03693751;-0,40380198;0,14714502;-0,45178918;0,57548737;-0,42573144;-0,64254592;0,76624718;-0,08597682;0,16199043;-0,18279343;0,44568088;0,46422418;0,01191162;0,32212621;-0,35776760;0,00366781;0,40841427;-0,11568348;0,34712914;0,79772191;-0,44982417;-0,61454904;0,57586903;-0,41981545;0,74844923;-0,43043360;0,78516355
B2;100;22/12/2024  4:15;3,71865605;6,12612441;8,67720717;12,20673804;0,01304692;0,00729094;0,00515127;0,00373423;0,27729426;-0,06389876;0,34017295;-0,15147152;-0,00732192;-0,11798007;0,01444815;-0,21477073;0,68841324;-0,38188047;0,03435313;-0,99940976;-0,01661639;-0,29268410;0,01857236;-0,55756687;-0,09928038;0,02445553;-0,09136173;0,05137628;0,00797438;0,11012795;-0,00174300;0,07979057;-0,20223460;0,11240908;-0,01154713;0,34427029;0,01829713;0,31175105;0,00026801;0,30238321;-0,04339938;-0,34322254;-0,14093084;-0,32892065;-0,17809741;0,26146407;-0,22025126;0,17050378;-0,23908985;-0,35319002;-0,43875465;0,33734596;-0,27998728;0,40134239;-0,38490064;0,34942241;-0,06559226;-0,64393306;-0,34999032;-0,54985326;-0,41282994;0,49543614;-0,50435629;0,44342151;-0,52562113;-0,83020333;-0,74673219;0,63213166;-0,64875055;0,74527743;-0,72852550;0,68501868;0,09454387;-0,01458515;-0,14871809;0,02616611;-0,64504073;-0,10506298;-0,33949710;-0,11954499;0,08912259;0,03990189;0,29224464;0,08489787;-0,97896216;-0,20404189;-0,49448147;-0,22138040;-0,13776283;-0,01241965;-0,09087945;0,05363576;0,01794292;-0,06132723;0,03435989;-0,05666247;0,30179425;-0,03971640;-0,30341111;-0,12536607;-0,35258537;-0,05402563;-0,29271896;-0,07439035;0,33232526;0,01463607;0,28118782;-0,23844330;0,00610418;0,44000205;-0,12146968;0,49236183;-0,53771205;0,42296341;0,59890266;-0,80082183;0,10433974;-0,09913123;0,31793403;-0,34669553;-0,46580653;0,01103511;-0,30376144;0,36888211;-0,02421369;-0,38984818;0,10121542;-0,33563954;-0,84216085;0,48863341;0,67471439;-0,63995491;0,45600275;-0,81228146;0,60034141;-0,73001897
B2;100;22/12/2024  4:30;3,72250868;6,12313221;8,54397862;12,20718783;0,01296765;0,00643037;0,00429662;0,00441651;0,27720251;-0,06651318;0,33895912;-0,15456556;-0,00870201;-0,11784456;0,02354954;-0,21405808;0,68549487;-0,38766965;0,02694444;-0,99963693;-0,00287722;-0,29320963;0,01449498;-0,55830261;-0,09921031;0,02410889;-0,09145215;0,05258070;0,00867992;0,11020689;-0,00099915;0,07991255;-0,20102751;0,11330313;-0,00876814;0,34527236;0,00590552;0,31208300;-0,00664509;0,30190007;0,06314486;0,34615673;0,15872842;0,32532397;0,18049463;-0,27744841;0,22643127;-0,17363068;0,26298617;0,37477924;0,45945795;-0,36235322;0,33083193;-0,39695000;0,40196320;-0,38260300;0,10920522;0,64634758;0,39329220;0,53875605;0,39594997;-0,52795076;0,48402395;-0,47108927;0,58507801;0,80410062;0,71292773;-0,67117461;0,65523105;-0,73864627;0,72554308;-0,68817675;0,06449038;-0,04599799;-0,20313668;0,02838554;-0,66830818;-0,08749870;-0,31011657;-0,17968820;0,04451742;0,02423728;0,35193744;0,13590534;-0,96769929;-0,25210728;-0,49003469;-0,17404078;-0,15717752;-0,01506788;-0,11258205;0,06477243;0,03579225;-0,03130839;0,04592524;-0,03379341;0,19948549;-0,03947551;-0,20738846;-0,08442376;-0,24661143;-0,06727357;-0,17896806;-0,07014660;0,34102122;-0,11469702;0,20227364;-0,40067374;0,07963703;0,44960844;-0,15798490;0,50676565;-0,47383307;0,50930154;0,49532375;-0,86870846;0,10871447;-0,12949308;0,26410401;-0,40611563;-0,46500465;0,09216135;-0,23890316;0,42117963;-0,11198645;-0,39572051;0,03125633;-0,36530260;-0,84530739;0,50759565;0,68742975;-0,65642193;0,56377564;-0,74752817;0,70465744;-0,69771436
B2;100;22/12/2024  4:45;3,71803572;6,13131436;8,53824785;12,20902687;0,01261535;0,00734419;0,00462504;0,00474489;0,27684389;-0,06833426;0,33801034;-0,15605937;-0,00939566;-0,11794090;0,02204175;-0,21443477;0,68269930;-0,39269988;0,01982168;-0,99980353;0,00682174;-0,29295912;0,01050145;-0,55710924;-0,09832642;0,02523199;-0,09086346;0,05335609;0,00894112;0,10952607;-0,00068420;0,07932981;-0,20033959;0,11567085;-0,00644133;0,34447933;-0,00606648;0,31244300;-0,00498227;0,30155252;-0,08512684;-0,33512528;-0,17984490;-0,30534187;-0,16797924;0,28138181;-0,21419944;0,18389474;-0,28024255;-0,32497674;-0,38090978;0,39055936;-0,32155794;0,38728422;-0,35078108;0,39339821;-0,13973483;-0,63292426;-0,41063301;-0,50485953;-0,36004266;0,53731900;-0,44923939;0,48514672;-0,61194210;-0,76989944;-0,67761942;0,70309823;-0,67977066;0,71159677;-0,69377483;0,72019197;0,09877703;-0,02893123;-0,15484511;0,05557132;-0,70012656;-0,02238855;-0,37073967;-0,16372862;0,01887160;0,04024614;0,41900851;0,08661758;-0,96199126;-0,27308024;-0,47974734;-0,14515394;-0,15943684;-0,00980070;-0,11766300;0,07558585;0,05892930;-0,04375922;0,07165450;-0,03107428;0,19897100;-0,06364525;-0,23521490;-0,06408038;-0,26125870;-0,06812017;-0,19711931;-0,05502889;0,40858998;0,04732535;0,38870178;-0,27897348;-0,00529166;0,44339568;-0,28767852;0,44145641;-0,53349935;0,44235435;0,58132625;-0,81367057;0,12896276;-0,10702333;0,30080690;-0,37799887;-0,46059051;-0,00400797;-0,30864327;0,36699836;-0,00751063;-0,40821281;0,11637253;-0,34290293;-0,75569775;0,46803699;0,59497603;-0,59201461;0,59633153;-0,58776682;0,61697465;-0,62811896
B2;100;22/12/2024  5:00;3,71574808;6,12034169;8,41311817;12,18019126;0,01359169;0,00629014;0,00464675;0,00252207;0,27764561;-0,06668646;0,33986810;-0,15434502;-0,00825940;-0,11807467;0,02363184;-0,21392040;0,71881100;-0,32156183;0,02834993;-0,99959806;0,01383977;-0,29324399;0,01547864;-0,55826168;-0,09955727;0,02449030;-0,09206819;0,05301500;0,00794545;0,11004977;-0,00109421;0,07979689;-0,20180929;0,11369190;-0,00915841;0,34552623;-0,00842918;0,31248718;-0,00736303;0,30237329;-0,06560768;-0,34179483;-0,17669087;-0,30799444;-0,20835013;0,28933736;-0,24001519;0,17480722;-0,24402070;-0,43071069;-0,43401851;0,41996953;-0,38523539;0,38771091;-0,40160263;0,41172561;-0,14619804;-0,64729815;-0,42566307;-0,52391515;-0,38390042;0,55477739;-0,46638808;0,50625377;-0,63115683;-0,77507635;-0,67099290;0,70474895;-0,68048517;0,71179414;-0,68676235;0,72688202;-0,07961569;0,00258823;0,21929417;-0,02070160;0,79196774;0,19441404;0,37339046;0,30081750;0,06238261;-0,01749888;-0,51259662;-0,27305838;0,87057178;0,49204144;0,40778224;0,19293469;0,17533857;0,05339343;0,15902767;-0,04520750;-0,08125429;0,00514561;-0,08482233;-0,00963989;-0,05001101;0,03312312;0,07437834;0,03714579;0,09783342;0,05291357;0,03389121;0,01792554;-0,37333924;-0,14822652;-0,42226587;0,14341118;0,05368307;-0,38908721;0,32608929;-0,33298593;0,69157147;-0,21111798;-0,65829389;0,75276102;-0,19240677;0,11549886;-0,35714181;0,36433759;0,46984459;0,05061342;0,35215629;-0,33394958;-0,03547518;0,40758315;-0,14474022;0,33673139;0,79577085;-0,50932750;-0,60395503;0,64013880;-0,60726164;0,63510579;-0,62926485;0,67344278
C2;100;23/12/2024  16:30;3,74400230;6,02644300;8,34177714;12,10076747;0,01321636;0,00942678;0,00333165;0,00964082;-0,25586853;0,13012769;-0,33259019;0,17065754;-0,00707738;0,11801293;-0,03179081;0,21431725;-0,27174123;0,75073079;-0,15921078;0,98724461;-0,07433891;0,28357908;-0,13933758;0,53945044;0,09243759;-0,04682581;0,09377888;-0,04836271;0,00565545;-0,11044699;0,01091943;-0,07842155;0,07995306;-0,22023500;0,02228143;-0,34612206;0,07959290;-0,30248916;0,07639187;-0,29311919;-0,29619188;-0,18325682;-0,30767625;-0,19100919;-0,12214707;0,28604296;-0,15191538;0,22031859;-0,38058040;0,28102203;-0,36252998;0,46862092;-0,33614574;0,38807661;-0,37306607;0,40484523;-0,56114385;-0,34092113;-0,56662012;-0,33778462;-0,28396707;0,62049868;-0,38222973;0,58399393;-0,79148602;0,61118728;-0,41051763;0,86265601;-0,65676465;0,69154745;-0,66924758;0,70354270;-0,05103026;0,07872990;0,16459319;-0,11621212;0,71026913;0,09411773;0,38476512;0,10813850;0,00088983;0,01290083;-0,41218282;-0,14936668;0,83759873;0,54628597;0,41316655;0,26913494;0,08501393;-0,09534807;0,07940822;-0,08255469;-0,08520338;-0,00854504;-0,08572433;-0,02373964;0,09949699;0,12975854;0,18947977;0,04950718;0,18880314;0,13999050;0,12897818;0,10764523;-0,29741860;-0,12684877;-0,25584446;-0,10845393;0,52800454;0,09023484;0,51524181;0,17678779;-0,05324002;-0,64199342;-0,63427039;-0,77311129;0,07256161;-0,16502790;-0,09811120;-0,44736313;0,32015847;0,27296626;0,34645446;0,27858451;-0,52752612;-0,17500412;-0,37253561;-0,29180360;0,06845999;-0,86351787;-0,56551063;-0,54997689;-0,14442021;-0,76415350;-0,16814765;-0,80145261
C2;100;23/12/2024  16:45;3,74700171;6,01378314;8,32874937;12,07592836;0,01492688;0,00890000;0,00361054;0,00763684;-0,25568188;0,13011158;-0,33207833;0,16903463;-0,00727535;0,11788118;-0,03158469;0,21421545;-0,27398497;0,74940583;-0,16218308;0,98676068;-0,07605279;0,28395486;-0,14069448;0,53958586;0,09141933;-0,04665957;0,09407582;-0,04806966;0,00497441;-0,11024727;0,01094841;-0,07793665;0,08085922;-0,22024893;0,02331343;-0,34554872;0,08026270;-0,30195956;0,07682717;-0,29354359;-0,06921693;-0,34272493;-0,07313895;-0,35491571;-0,28557288;0,10686060;-0,26447486;0,04359983;-0,46288904;-0,10253118;-0,59456952;0,03623527;-0,50456781;0,00958942;-0,54718033;-0,00978747;-0,14479407;-0,64015833;-0,14667810;-0,64739862;-0,64497845;0,21655696;-0,69065277;0,12022278;-0,98877763;-0,14939479;-0,90275346;0,30013398;-0,95047571;0,00832289;-0,96881257;0,00681197;-0,07629024;0,07368860;0,14067515;-0,11967503;0,74978464;0,10374015;0,40513703;0,13094896;-0,00586426;-0,01836230;-0,44815861;-0,18604305;0,84119330;0,54073453;0,40628969;0,25326915;0,08738633;-0,08720828;0,08128287;-0,06935543;-0,08291400;-0,01022949;-0,07671420;-0,02513031;0,11025346;0,12757384;0,20783888;0,04956698;0,19642211;0,14713419;0,14113732;0,10792655;0,20280073;-0,05540754;0,16565806;0,06913048;-0,22771754;0,45670888;-0,28544377;0,31638292;0,60860125;0,12512685;0,89774108;-0,44052351;0,09526583;0,14575981;0,42417214;0,02915849;-0,34013635;0,23285281;-0,34870373;0,25568385;0,28573667;-0,43883333;0,35325086;-0,28519519;0,93993208;0,12928696;0,61623534;-0,60483008;0,84297375;-0,13008723;0,88871136;-0,14863803
C2;100;23/12/2024  17:00;3,73957035;6,00362694;8,36785800;12,06216042;0,01230199;0,01171160;0,00340178;0,00803348;0,25567088;-0,13051393;0,33303172;-0,16999260;0,00677534;-0,11800445;0,03209372;-0,21498663;0,27190997;-0,75062150;0,15974699;-0,98715799;0,07448885;-0,28365244;0,13934289;-0,53949169;-0,09257044;0,04669945;-0,09435265;0,04855461;-0,00626188;0,11066739;-0,01216090;0,07873440;-0,07978926;0,22118326;-0,02297098;0,34658297;-0,07993021;0,30270150;-0,07565341;0,29292743;0,12340944;0,33121171;0,12717015;0,33866651;0,26592173;-0,15227253;0,25204809;-0,08420566;0,47696439;0,00050809;0,58291673;-0,15579148;0,49721665;-0,11056410;0,54301149;-0,09991808;0,24266392;0,61228929;0,24250198;0,61326867;0,59967279;-0,32131276;0,66323211;-0,23613288;0,99998915;0,00465731;0,85035416;-0,42497504;0,94396457;-0,13780489;0,95998293;-0,14611091;-0,05550417;0,06515092;0,15594489;-0,13327909;0,69442902;0,07669149;0,37058995;0,09395047;0,02264107;0,02938917;-0,37284999;-0,13532342;0,85064959;0,52573308;0,43825297;0,27028529;0,08137879;-0,08247626;0,07469591;-0,07301291;-0,07095285;-0,00754549;-0,07303700;-0,02316465;0,11706188;0,13825635;0,20676688;0,04852095;0,19595140;0,14508249;0,14688421;0,11192593;0,13431454;-0,25279424;0,09258053;-0,18633981;-0,13580294;0,51723037;-0,19163859;0,45671933;0,62317281;-0,01772294;0,81123768;-0,58471654;0,10299968;0,09161463;0,40985813;-0,07053595;-0,29902676;0,29431422;-0,30903002;0,32676871;0,21131342;-0,48937480;0,31070508;-0,33783551;0,89503896;0,08012435;0,57328585;-0,58323613;0,79317295;-0,14307971;0,82818064;-0,16726501
C2;100;23/12/2024  17:15;3,74555376;5,99587159;8,34477137;12,06996019;0,01334897;0,01169405;0,00390307;0,01073360;0,25565190;-0,12958069;0,33267516;-0,16876149;0,00936145;-0,11727249;0,03272605;-0,21412862;0,27465053;-0,74973749;0,16196534;-0,98679645;0,07657975;-0,28353697;0,14224017;-0,53915733;-0,09260309;0,04701219;-0,09412859;0,04826590;-0,00564610;0,11084045;-0,01117532;0,07841397;-0,08072796;0,22096760;-0,02408139;0,34695059;-0,08005269;0,30176916;-0,07672768;0,29348929;0,09496188;0,33053980;0,09110538;0,34515243;0,28129489;-0,10824829;0,26063368;-0,05162905;0,44718595;0,05774799;0,57250347;-0,08074568;0,48693327;-0,04278197;0,53333720;-0,03311022;0,17352497;0,63126564;0,17872583;0,63414381;0,62805059;-0,24773893;0,67990399;-0,15362036;0,99470933;0,10272949;0,89353341;-0,33997588;0,95577864;-0,04623843;0,97390995;-0,05213475;0,07165513;-0,08847822;-0,13851435;0,10608391;-0,71424135;-0,11070081;-0,39830479;-0,08949629;0,00110116;-0,01422897;0,41384070;0,14091075;-0,85260826;-0,52255062;-0,42201781;-0,26270922;-0,08271113;0,09566212;-0,07505521;0,07861153;0,08068895;-0,00054188;0,08861397;0,02050837;-0,11900252;-0,13578981;-0,20989119;-0,04419906;-0,19980107;-0,14138517;-0,14883490;-0,10659765;0,44611848;-0,02405467;0,43645914;-0,11424098;-0,58850518;-0,04039938;-0,63833727;-0,03060554;0,20376111;0,59387571;0,76102404;0,64872368;-0,03222276;0,07042122;0,19448592;0,35785018;-0,38290902;-0,21710677;-0,42114711;-0,23308146;0,58385925;0,07817841;0,43739677;0,23649956;-0,06138699;0,86948846;0,55832380;0,55008411;0,14219997;0,76669500;0,16453571;0,81240008
C2;100;23/12/2024  17:30;3,73834829;5,99590438;8,33914979;12,04866128;0,01176478;0,01401908;0,00372864;0,00706064;0,25513771;-0,13077326;0,33349520;-0,17144730;0,01780963;-0,11645206;0,03237093;-0,21460998;0,27138298;-0,75079999;0,15786300;-0,98746102;0,07412805;-0,28439547;0,13882051;-0,53967952;-0,09297515;0,04688502;-0,09480973;0,04881956;-0,00579437;0,11095710;-0,01161792;0,07832057;-0,08004071;0,22074708;-0,02258025;0,34668758;-0,07840671;0,30261697;-0,07516679;0,29351588;0,10885682;0,32349618;0,10791952;0,33238571;0,29082336;-0,10592997;0,26397683;-0,07761073;0,44393256;0,00238034;0,53952479;-0,13930099;0,47554300;-0,09739255;0,52135073;-0,08862404;0,23553620;0,60851123;0,23918857;0,61025471;0,59363002;-0,30438158;0,65555077;-0,21800150;0,99978370;0,02079793;0,86462800;-0,41396181;0,95256373;-0,13015766;0,97033241;-0,13285281;0,05678014;-0,10454128;-0,14244550;0,10099893;-0,67748098;-0,18584094;-0,38880249;-0,06699960;-0,00048619;-0,02419162;0,40323536;0,11985445;-0,87282155;-0,48803949;-0,43405456;-0,25178246;-0,07953575;0,10552027;-0,07653090;0,09373308;0,07503403;-0,00262828;0,08078542;0,01134578;-0,13797547;-0,13694199;-0,22401628;-0,03316186;-0,22122495;-0,13509619;-0,16578408;-0,10212972;-0,02103837;0,15567576;0,06864029;0,03600671;0,25905888;-0,41515617;0,11363259;-0,37591296;-0,58169757;-0,01127133;-0,81226366;0,52578058;-0,05612214;-0,11155322;-0,38249491;0,03501005;0,29458875;-0,32456764;0,30872186;-0,35085849;-0,19412181;0,49864707;-0,31281454;0,36193456;-0,99343381;-0,11440829;-0,64846757;0,64640227;-0,89442114;0,14786390;-0,94164014;0,17524706
